Date,Hour,Electric Load,Cooling Load,Irradiance,Ambient Temperature
2020-08-25,3,183.83,32.32,0.00,27.50
2020-08-25,4,241.89,33.45,0.00,27.30
2020-08-25,5,360.93,73.63,0.00,27.10
2020-08-25,6,434.02,112.85,0.00,26.90
2020-08-25,7,417.43,92.64,0.00,26.80
2020-08-25,8,417.93,109.26,0.00,26.70
2020-08-25,9,341.50,108.87,0.00,26.60
2020-08-25,10,343.21,135.27,0.00,26.40
2020-08-25,11,341.89,157.16,54.00,26.50
2020-08-25,12,345.58,166.46,258.00,26.90
2020-08-25,13,345.74,169.19,467.00,27.50
2020-08-25,14,345.51,160.47,519.00,28.20
2020-08-25,15,345.16,145.20,426.00,28.70
2020-08-25,16,328.22,138.58,374.00,28.90
2020-08-25,17,485.10,143.41,655.00,28.80
2020-08-25,18,583.35,153.69,607.00,28.60
2020-08-25,19,628.05,167.91,450.00,28.40
2020-08-25,20,573.65,165.41,307.00,28.20
2020-08-25,21,459.33,119.08,199.00,28.00
2020-08-25,22,293.09,81.97,72.00,27.60
2020-08-25,23,239.36,62.46,0.00,27.20
2020-08-26,0,214.63,57.59,0.00,27.00
2020-08-26,1,185.35,46.22,0.00,26.90
2020-08-26,2,184.49,38.20,0.00,26.90
2020-08-26,3,183.83,32.32,0.00,26.80
2020-08-26,4,241.89,33.45,0.00,26.60
2020-08-26,5,360.93,73.63,0.00,26.40
2020-08-26,6,434.02,112.85,0.00,26.30
2020-08-26,7,417.43,92.64,0.00,26.10
2020-08-26,8,417.93,109.26,0.00,26.00
2020-08-26,9,341.50,108.87,0.00,26.00
2020-08-26,10,343.21,135.27,0.00,25.90
2020-08-26,11,341.89,157.16,75.00,26.00
2020-08-26,12,345.58,166.46,220.00,26.50
2020-08-26,13,345.74,169.19,331.00,26.90
2020-08-26,14,345.51,160.47,485.00,27.30
2020-08-26,15,345.16,145.20,651.00,27.60
2020-08-26,16,328.22,138.58,939.00,27.70
2020-08-26,17,485.10,143.41,850.00,27.80
2020-08-26,18,583.35,153.69,636.00,27.90
2020-08-26,19,628.05,167.91,427.00,28.00
2020-08-26,20,573.65,165.41,467.00,27.90
2020-08-26,21,459.33,119.08,228.00,27.70
2020-08-26,22,293.09,81.97,66.00,27.30
2020-08-26,23,239.36,62.46,1.00,26.90
2020-08-27,0,214.63,57.59,0.00,26.70
2020-08-27,1,185.35,46.22,0.00,26.70
2020-08-27,2,184.49,38.20,0.00,26.60
2020-08-27,3,183.83,32.32,0.00,26.50
2020-08-27,4,241.89,33.45,0.00,26.40
2020-08-27,5,360.93,73.63,0.00,26.20
2020-08-27,6,434.02,112.85,0.00,26.10
2020-08-27,7,417.43,92.64,0.00,26.00
2020-08-27,8,417.93,109.26,0.00,26.10
2020-08-27,9,341.50,108.87,0.00,26.10
2020-08-27,10,343.21,135.27,0.00,26.10
2020-08-27,11,341.89,157.16,63.00,26.50
2020-08-27,12,345.58,166.46,253.00,27.00
2020-08-27,13,345.74,169.19,369.00,27.60
2020-08-27,14,345.51,160.47,608.00,28.20
2020-08-27,15,345.16,145.20,808.00,28.50
2020-08-27,16,328.22,138.58,751.00,28.60
2020-08-27,17,485.10,143.41,934.00,28.90
2020-08-27,18,583.35,153.69,899.00,29.10
2020-08-27,19,628.05,167.91,761.00,29.00
2020-08-27,20,573.65,165.41,562.00,28.70
2020-08-27,21,459.33,119.08,316.00,28.40
2020-08-27,22,293.09,81.97,67.00,28.00
2020-08-27,23,239.36,62.46,1.00,27.60
2020-08-28,0,214.63,57.59,0.00,27.50
2020-08-28,1,185.35,46.22,0.00,27.50
2020-08-28,2,184.49,38.20,0.00,27.50
2020-08-28,3,183.83,32.32,0.00,27.50
2020-08-28,4,241.89,33.45,0.00,27.60
2020-08-28,5,360.93,73.63,0.00,27.50
2020-08-28,6,434.02,112.85,0.00,27.30
2020-08-28,7,417.43,92.64,0.00,27.00
2020-08-28,8,417.93,109.26,0.00,26.70
2020-08-28,9,341.50,108.87,0.00,26.40
2020-08-28,10,343.21,135.27,0.00,26.40
2020-08-28,11,341.89,157.16,60.00,26.70
2020-08-28,12,345.58,166.46,278.00,27.20
2020-08-28,13,345.74,169.19,489.00,27.80
2020-08-28,14,345.51,160.47,714.00,28.60
2020-08-28,15,345.16,145.20,852.00,29.30
2020-08-28,16,328.22,138.58,943.00,29.50
2020-08-28,17,485.10,143.41,950.00,29.30
2020-08-28,18,583.35,153.69,875.00,29.10
2020-08-28,19,628.05,167.91,622.00,29.20
2020-08-28,20,573.65,165.41,235.00,29.00
2020-08-28,21,459.33,119.08,179.00,28.80
2020-08-28,22,293.09,81.97,96.00,28.40
2020-08-28,23,239.36,62.46,1.00,28.10
2020-08-29,0,257.43,60.78,0.00,28.00
2020-08-29,1,185.78,45.83,0.00,27.90
2020-08-29,2,184.81,36.64,0.00,27.80
2020-08-29,3,184.07,29.63,0.00,27.80
2020-08-29,4,190.14,27.10,0.00,27.80
2020-08-29,5,339.82,41.39,0.00,27.70
2020-08-29,6,356.64,78.50,0.00,27.40
2020-08-29,7,466.76,135.00,0.00,27.20
2020-08-29,8,466.06,154.28,0.00,27.10
2020-08-29,9,393.99,146.29,0.00,27.10
2020-08-29,10,357.97,166.70,0.00,27.00
2020-08-29,11,356.64,184.77,62.00,27.40
2020-08-29,12,359.91,197.81,256.00,28.10
2020-08-29,13,360.34,204.12,514.00,28.90
2020-08-29,14,359.76,189.91,671.00,29.70
2020-08-29,15,358.86,169.46,852.00,30.20
2020-08-29,16,341.15,153.61,963.00,30.20
2020-08-29,17,567.81,167.32,961.00,30.10
2020-08-29,18,633.07,172.81,869.00,30.10
2020-08-29,19,628.67,179.86,566.00,30.00
2020-08-29,20,624.82,174.88,206.00,29.70
2020-08-29,21,542.03,123.75,80.00,29.40
2020-08-29,22,330.16,87.50,33.00,28.80
2020-08-29,23,258.56,69.86,0.00,28.10
2020-08-30,0,257.43,60.78,0.00,27.80
2020-08-30,1,185.78,45.83,0.00,27.70
2020-08-30,2,184.81,36.64,0.00,27.60
2020-08-30,3,184.07,29.63,0.00,27.50
2020-08-30,4,190.14,27.10,0.00,27.20
2020-08-30,5,339.82,41.39,0.00,27.00
2020-08-30,6,356.64,78.50,0.00,27.00
2020-08-30,7,466.76,135.00,0.00,27.00
2020-08-30,8,466.06,154.28,0.00,27.10
2020-08-30,9,393.99,146.29,0.00,27.10
2020-08-30,10,357.97,166.70,0.00,26.80
2020-08-30,11,356.64,184.77,49.00,26.80
2020-08-30,12,359.91,197.81,190.00,27.10
2020-08-30,13,360.34,204.12,396.00,27.40
2020-08-30,14,359.76,189.91,682.00,27.80
2020-08-30,15,358.86,169.46,612.00,28.20
2020-08-30,16,341.15,153.61,758.00,28.60
2020-08-30,17,567.81,167.32,821.00,28.70
2020-08-30,18,633.07,172.81,676.00,28.60
2020-08-30,19,628.67,179.86,537.00,28.40
2020-08-30,20,624.82,174.88,343.00,28.00
2020-08-30,21,542.03,123.75,174.00,27.60
2020-08-30,22,330.16,87.50,48.00,27.20
2020-08-30,23,258.56,69.86,1.00,26.70
2020-08-31,0,214.63,57.59,0.00,26.40
2020-08-31,1,185.35,46.22,0.00,26.40
2020-08-31,2,184.49,38.20,0.00,26.50
2020-08-31,3,183.83,32.32,0.00,26.50
2020-08-31,4,241.89,33.45,0.00,26.50
2020-08-31,5,360.93,73.63,0.00,26.50
2020-08-31,6,434.02,112.85,0.00,26.60
2020-08-31,7,417.43,92.64,0.00,26.50
2020-08-31,8,417.93,109.26,0.00,26.50
2020-08-31,9,341.50,108.87,0.00,26.40
2020-08-31,10,343.21,135.27,0.00,26.30
2020-08-31,11,341.89,157.16,59.00,26.50
2020-08-31,12,345.58,166.46,271.00,27.20
2020-08-31,13,345.74,169.19,458.00,27.80
2020-08-31,14,345.51,160.47,669.00,28.30
2020-08-31,15,345.16,145.20,795.00,28.80
2020-08-31,16,328.22,138.58,843.00,29.20
2020-08-31,17,485.10,143.41,874.00,29.30
2020-08-31,18,583.35,153.69,806.00,29.20
2020-08-31,19,628.05,167.91,291.00,29.10
2020-08-31,20,573.65,165.41,254.00,29.00
2020-08-31,21,459.33,119.08,230.00,28.80
2020-08-31,22,293.09,81.97,77.00,28.30
2020-08-31,23,239.36,62.46,1.00,27.70
2020-09-01,0,214.09,45.09,0.00,27.40
2020-09-01,1,184.84,34.27,0.00,27.20
2020-09-01,2,184.22,28.50,0.00,27.10
2020-09-01,3,183.79,24.57,0.00,26.90
2020-09-01,4,241.93,25.86,0.00,26.70
2020-09-01,5,360.65,58.84,0.00,26.50
2020-09-01,6,433.20,90.88,0.00,26.30
2020-09-01,7,416.92,77.61,0.00,26.30
2020-09-01,8,418.21,94.27,0.00,26.20
2020-09-01,9,342.59,101.28,0.00,26.10
2020-09-01,10,344.96,125.42,0.00,26.00
2020-09-01,11,344.03,152.80,77.00,26.30
2020-09-01,12,348.97,174.10,294.00,27.00
2020-09-01,13,349.79,173.08,527.00,27.80
2020-09-01,14,350.22,166.11,730.00,28.60
2020-09-01,15,350.14,151.40,853.00,29.20
2020-09-01,16,332.15,136.79,969.00,29.40
2020-09-01,17,488.30,133.91,972.00,29.40
2020-09-01,18,586.23,142.40,896.00,29.40
2020-09-01,19,630.81,157.70,732.00,29.30
2020-09-01,20,576.26,155.44,520.00,29.20
2020-09-01,21,549.90,113.47,145.00,28.90
2020-09-01,22,429.62,80.80,56.00,28.50
2020-09-01,23,286.12,49.73,0.00,28.10
2020-09-02,0,215.96,45.09,0.00,27.90
2020-09-02,1,184.45,34.27,0.00,27.90
2020-09-02,2,183.79,28.50,0.00,27.70
2020-09-02,3,183.29,24.57,0.00,27.50
2020-09-02,4,238.62,25.86,0.00,27.40
2020-09-02,5,358.63,58.84,0.00,27.20
2020-09-02,6,427.98,90.88,0.00,27.00
2020-09-02,7,418.56,77.61,0.00,26.80
2020-09-02,8,419.84,94.27,0.00,26.70
2020-09-02,9,345.04,101.28,0.00,26.60
2020-09-02,10,345.12,125.42,0.00,26.50
2020-09-02,11,344.18,152.80,47.00,26.30
2020-09-02,12,348.51,174.10,170.00,26.10
2020-09-02,13,348.54,173.08,467.00,26.30
2020-09-02,14,347.96,166.11,555.00,26.80
2020-09-02,15,346.99,151.40,764.00,27.50
2020-09-02,16,328.72,136.79,875.00,27.90
2020-09-02,17,488.41,133.91,776.00,28.10
2020-09-02,18,584.55,142.40,860.00,28.20
2020-09-02,19,626.84,157.70,571.00,28.20
2020-09-02,20,575.17,155.44,363.00,28.00
2020-09-02,21,462.64,113.47,186.00,27.80
2020-09-02,22,294.15,80.80,64.00,27.40
2020-09-02,23,239.51,49.73,1.00,27.00
2020-09-03,0,215.96,45.09,0.00,26.90
2020-09-03,1,184.45,34.27,0.00,26.80
2020-09-03,2,183.79,28.50,0.00,26.80
2020-09-03,3,183.29,24.57,0.00,26.70
2020-09-03,4,238.62,25.86,0.00,26.60
2020-09-03,5,358.63,58.84,0.00,26.40
2020-09-03,6,427.98,90.88,0.00,26.20
2020-09-03,7,418.56,77.61,0.00,26.10
2020-09-03,8,419.84,94.27,0.00,26.00
2020-09-03,9,345.04,101.28,0.00,25.90
2020-09-03,10,345.12,125.42,0.00,25.80
2020-09-03,11,344.18,152.80,77.00,26.10
2020-09-03,12,348.51,174.10,236.00,26.60
2020-09-03,13,348.54,173.08,493.00,27.30
2020-09-03,14,347.96,166.11,742.00,28.10
2020-09-03,15,346.99,151.40,891.00,28.80
2020-09-03,16,328.72,136.79,968.00,29.10
2020-09-03,17,488.41,133.91,922.00,28.90
2020-09-03,18,584.55,142.40,793.00,28.80
2020-09-03,19,626.84,157.70,392.00,28.80
2020-09-03,20,575.17,155.44,324.00,28.80
2020-09-03,21,462.64,113.47,236.00,28.60
2020-09-03,22,294.15,80.80,71.00,28.10
2020-09-03,23,239.51,49.73,1.00,27.70
2020-09-04,0,215.96,45.09,0.00,27.50
2020-09-04,1,184.45,34.27,0.00,27.50
2020-09-04,2,183.79,28.50,0.00,27.40
2020-09-04,3,183.29,24.57,0.00,27.20
2020-09-04,4,238.62,25.86,0.00,27.00
2020-09-04,5,358.63,58.84,0.00,26.90
2020-09-04,6,427.98,90.88,0.00,26.80
2020-09-04,7,418.56,77.61,0.00,26.60
2020-09-04,8,419.84,94.27,0.00,26.40
2020-09-04,9,345.04,101.28,0.00,26.30
2020-09-04,10,345.12,125.42,0.00,26.20
2020-09-04,11,344.18,152.80,37.00,26.60
2020-09-04,12,348.51,174.10,179.00,27.30
2020-09-04,13,348.54,173.08,395.00,28.10
2020-09-04,14,347.96,166.11,537.00,28.70
2020-09-04,15,346.99,151.40,808.00,29.10
2020-09-04,16,328.72,136.79,836.00,29.20
2020-09-04,17,488.41,133.91,779.00,29.10
2020-09-04,18,584.55,142.40,866.00,28.80
2020-09-04,19,626.84,157.70,684.00,28.70
2020-09-04,20,575.17,155.44,61.00,28.60
2020-09-04,21,462.64,113.47,39.00,28.50
2020-09-04,22,294.15,80.80,38.00,28.20
2020-09-04,23,239.51,49.73,0.00,27.90
2020-09-05,0,258.28,68.26,0.00,27.80
2020-09-05,1,186.56,52.80,0.00,27.70
2020-09-05,2,185.62,43.92,0.00,27.70
2020-09-05,3,184.84,36.68,0.00,27.60
2020-09-05,4,190.84,33.41,0.00,27.40
2020-09-05,5,340.44,47.31,0.00,27.20
2020-09-05,6,356.06,71.61,0.00,26.90
2020-09-05,7,465.52,119.70,0.00,26.70
2020-09-05,8,464.78,124.41,0.00,26.60
2020-09-05,9,392.04,107.86,0.00,26.60
2020-09-05,10,356.18,122.62,0.00,26.50
2020-09-05,11,354.70,139.29,87.00,26.80
2020-09-05,12,357.93,153.54,313.00,27.50
2020-09-05,13,358.16,153.19,532.00,28.30
2020-09-05,14,357.77,146.88,699.00,29.00
2020-09-05,15,356.84,133.21,868.00,29.40
2020-09-05,16,338.42,120.21,983.00,29.60
2020-09-05,17,564.66,134.30,978.00,29.60
2020-09-05,18,630.15,144.50,907.00,29.60
2020-09-05,19,626.53,159.85,764.00,29.60
2020-09-05,20,623.10,159.42,565.00,29.60
2020-09-05,21,599.39,117.52,328.00,29.40
2020-09-05,22,485.77,83.37,87.00,29.00
2020-09-05,23,309.14,53.15,0.00,28.50
2020-09-06,0,258.28,68.26,0.00,28.40
2020-09-06,1,186.56,52.80,0.00,28.30
2020-09-06,2,185.62,43.92,0.00,28.00
2020-09-06,3,184.84,36.68,0.00,27.70
2020-09-06,4,190.84,33.41,0.00,27.60
2020-09-06,5,340.44,47.31,0.00,27.40
2020-09-06,6,356.06,71.61,0.00,27.30
2020-09-06,7,465.52,119.70,0.00,27.20
2020-09-06,8,464.78,124.41,0.00,27.10
2020-09-06,9,392.04,107.86,0.00,27.00
2020-09-06,10,356.18,122.62,0.00,26.90
2020-09-06,11,354.70,139.29,84.00,27.10
2020-09-06,12,357.93,153.54,308.00,27.90
2020-09-06,13,358.16,153.19,483.00,28.70
2020-09-06,14,357.77,146.88,706.00,29.40
2020-09-06,15,356.84,133.21,783.00,30.10
2020-09-06,16,338.42,120.21,665.00,30.30
2020-09-06,17,564.66,134.30,685.00,30.00
2020-09-06,18,630.15,144.50,504.00,29.70
2020-09-06,19,626.53,159.85,84.00,29.70
2020-09-06,20,623.10,159.42,46.00,29.70
2020-09-06,21,599.39,117.52,53.00,29.30
2020-09-06,22,485.77,83.37,37.00,28.70
2020-09-06,23,309.14,53.15,0.00,28.30
2020-09-07,0,215.96,45.09,0.00,28.10
2020-09-07,1,184.45,34.27,0.00,28.00
2020-09-07,2,183.79,28.50,0.00,28.00
2020-09-07,3,183.29,24.57,0.00,27.90
2020-09-07,4,238.62,25.86,0.00,27.80
2020-09-07,5,358.63,58.84,0.00,27.70
2020-09-07,6,427.98,90.88,0.00,27.50
2020-09-07,7,418.56,77.61,0.00,27.20
2020-09-07,8,419.84,94.27,0.00,27.10
2020-09-07,9,345.04,101.28,0.00,27.10
2020-09-07,10,345.12,125.42,0.00,27.20
2020-09-07,11,344.18,152.80,40.00,27.40
2020-09-07,12,348.51,174.10,72.00,27.80
2020-09-07,13,348.54,173.08,263.00,28.30
2020-09-07,14,347.96,166.11,547.00,28.90
2020-09-07,15,346.99,151.40,630.00,28.90
2020-09-07,16,328.72,136.79,755.00,28.70
2020-09-07,17,488.41,133.91,572.00,28.50
2020-09-07,18,584.55,142.40,451.00,28.20
2020-09-07,19,626.84,157.70,86.00,28.20
2020-09-07,20,575.17,155.44,110.00,28.20
2020-09-07,21,462.64,113.47,192.00,28.00
2020-09-07,22,294.15,80.80,70.00,27.70
2020-09-07,23,239.51,49.73,0.00,27.60
2020-09-08,0,215.96,45.09,0.00,27.60
2020-09-08,1,184.45,34.27,0.00,27.80
2020-09-08,2,183.79,28.50,0.00,27.90
2020-09-08,3,183.29,24.57,0.00,27.80
2020-09-08,4,238.62,25.86,0.00,27.50
2020-09-08,5,358.63,58.84,0.00,27.40
2020-09-08,6,427.98,90.88,0.00,27.40
2020-09-08,7,418.56,77.61,0.00,27.30
2020-09-08,8,419.84,94.27,0.00,27.30
2020-09-08,9,345.04,101.28,0.00,27.10
2020-09-08,10,345.12,125.42,0.00,27.00
2020-09-08,11,344.18,152.80,80.00,27.30
2020-09-08,12,348.51,174.10,304.00,27.80
2020-09-08,13,348.54,173.08,501.00,27.80
2020-09-08,14,347.96,166.11,615.00,27.70
2020-09-08,15,346.99,151.40,743.00,27.70
2020-09-08,16,328.72,136.79,650.00,27.80
2020-09-08,17,488.41,133.91,347.00,27.70
2020-09-08,18,584.55,142.40,283.00,27.60
2020-09-08,19,626.84,157.70,355.00,27.70
2020-09-08,20,575.17,155.44,378.00,27.70
2020-09-08,21,462.64,113.47,246.00,27.60
2020-09-08,22,294.15,80.80,59.00,27.20
2020-09-08,23,239.51,49.73,0.00,26.80
2020-09-09,0,215.96,45.09,0.00,26.80
2020-09-09,1,184.45,34.27,0.00,26.70
2020-09-09,2,183.79,28.50,0.00,26.60
2020-09-09,3,183.29,24.57,0.00,26.50
2020-09-09,4,238.62,25.86,0.00,26.30
2020-09-09,5,358.63,58.84,0.00,26.10
2020-09-09,6,427.98,90.88,0.00,26.10
2020-09-09,7,418.56,77.61,0.00,26.00
2020-09-09,8,419.84,94.27,0.00,26.00
2020-09-09,9,345.04,101.28,0.00,26.00
2020-09-09,10,345.12,125.42,0.00,25.90
2020-09-09,11,344.18,152.80,98.00,26.10
2020-09-09,12,348.51,174.10,317.00,26.80
2020-09-09,13,348.54,173.08,414.00,27.50
2020-09-09,14,347.96,166.11,671.00,28.20
2020-09-09,15,346.99,151.40,893.00,28.60
2020-09-09,16,328.72,136.79,952.00,28.80
2020-09-09,17,488.41,133.91,981.00,28.70
2020-09-09,18,584.55,142.40,905.00,28.60
2020-09-09,19,626.84,157.70,755.00,28.70
2020-09-09,20,575.17,155.44,525.00,28.60
2020-09-09,21,462.64,113.47,82.00,28.40
2020-09-09,22,294.15,80.80,30.00,28.00
2020-09-09,23,239.51,49.73,0.00,27.60
2020-09-10,0,215.96,45.09,0.00,27.50
2020-09-10,1,184.45,34.27,0.00,27.50
2020-09-10,2,183.79,28.50,0.00,27.40
2020-09-10,3,183.29,24.57,0.00,27.40
2020-09-10,4,238.62,25.86,0.00,27.30
2020-09-10,5,358.63,58.84,0.00,27.20
2020-09-10,6,427.98,90.88,0.00,27.00
2020-09-10,7,418.56,77.61,0.00,26.90
2020-09-10,8,419.84,94.27,0.00,27.00
2020-09-10,9,345.04,101.28,0.00,27.00
2020-09-10,10,345.12,125.42,0.00,26.90
2020-09-10,11,344.18,152.80,87.00,27.20
2020-09-10,12,348.51,174.10,314.00,27.80
2020-09-10,13,348.54,173.08,549.00,28.50
2020-09-10,14,347.96,166.11,738.00,29.10
2020-09-10,15,346.99,151.40,784.00,29.50
2020-09-10,16,328.72,136.79,860.00,29.60
2020-09-10,17,488.41,133.91,980.00,29.70
2020-09-10,18,584.55,142.40,880.00,29.80
2020-09-10,19,626.84,157.70,181.00,29.80
2020-09-10,20,575.17,155.44,20.00,29.80
2020-09-10,21,462.64,113.47,45.00,29.50
2020-09-10,22,294.15,80.80,39.00,28.90
2020-09-10,23,239.51,49.73,0.00,28.40
2020-09-11,0,215.96,45.09,0.00,28.20
2020-09-11,1,184.45,34.27,0.00,28.00
2020-09-11,2,183.79,28.50,0.00,27.80
2020-09-11,3,183.29,24.57,0.00,27.50
2020-09-11,4,238.62,25.86,0.00,27.30
2020-09-11,5,358.63,58.84,0.00,27.20
2020-09-11,6,427.98,90.88,0.00,27.10
2020-09-11,7,418.56,77.61,0.00,27.00
2020-09-11,8,419.84,94.27,0.00,27.00
2020-09-11,9,345.04,101.28,0.00,26.90
2020-09-11,10,345.12,125.42,0.00,26.80
2020-09-11,11,344.18,152.80,86.00,27.00
2020-09-11,12,348.51,174.10,308.00,27.60
2020-09-11,13,348.54,173.08,545.00,28.30
2020-09-11,14,347.96,166.11,746.00,29.10
2020-09-11,15,346.99,151.40,889.00,29.70
2020-09-11,16,328.72,136.79,954.00,30.20
2020-09-11,17,488.41,133.91,950.00,30.40
2020-09-11,18,584.55,142.40,861.00,30.30
2020-09-11,19,626.84,157.70,685.00,30.20
2020-09-11,20,575.17,155.44,420.00,30.10
2020-09-11,21,462.64,113.47,200.00,29.70
2020-09-11,22,294.15,80.80,51.00,29.10
2020-09-11,23,239.51,49.73,0.00,28.60
2020-09-12,0,258.28,68.26,0.00,28.30
2020-09-12,1,186.56,52.80,0.00,28.20
2020-09-12,2,185.62,43.92,0.00,28.10
2020-09-12,3,184.84,36.68,0.00,27.90
2020-09-12,4,190.84,33.41,0.00,27.60
2020-09-12,5,340.44,47.31,0.00,27.40
2020-09-12,6,356.06,71.61,0.00,27.10
2020-09-12,7,465.52,119.70,0.00,27.00
2020-09-12,8,464.78,124.41,0.00,26.80
2020-09-12,9,392.04,107.86,0.00,26.60
2020-09-12,10,356.18,122.62,0.00,26.50
2020-09-12,11,354.70,139.29,64.00,26.80
2020-09-12,12,357.93,153.54,192.00,27.70
2020-09-12,13,358.16,153.19,358.00,28.40
2020-09-12,14,357.77,146.88,611.00,28.70
2020-09-12,15,356.84,133.21,827.00,28.60
2020-09-12,16,338.42,120.21,623.00,28.50
2020-09-12,17,564.66,134.30,568.00,28.80
2020-09-12,18,630.15,144.50,528.00,29.00
2020-09-12,19,626.53,159.85,541.00,29.00
2020-09-12,20,623.10,159.42,322.00,28.90
2020-09-12,21,599.39,117.52,175.00,28.80
2020-09-12,22,485.77,83.37,49.00,28.30
2020-09-12,23,309.14,53.15,0.00,27.90
2020-09-13,0,258.28,68.26,0.00,27.70
2020-09-13,1,186.56,52.80,0.00,27.60
2020-09-13,2,185.62,43.92,0.00,27.50
2020-09-13,3,184.84,36.68,0.00,27.40
2020-09-13,4,190.84,33.41,0.00,27.20
2020-09-13,5,340.44,47.31,0.00,27.20
2020-09-13,6,356.06,71.61,0.00,27.10
2020-09-13,7,465.52,119.70,0.00,26.90
2020-09-13,8,464.78,124.41,0.00,26.80
2020-09-13,9,392.04,107.86,0.00,26.70
2020-09-13,10,356.18,122.62,0.00,26.60
2020-09-13,11,354.70,139.29,42.00,26.90
2020-09-13,12,357.93,153.54,219.00,27.60
2020-09-13,13,358.16,153.19,440.00,28.40
2020-09-13,14,357.77,146.88,714.00,29.00
